Country Name,Country Code,Series Name,Series Code,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Romania,ROU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.000553,0.001879417,0.002,0.002,0.002,0.002,0.001836025,0.0018,0.0018,0.0015,0.0015,0.00171785,0.002128017,0.001714142,0.001615342,0.0014557,0.001427692,0.001492158,0.002243208,0.007638725,0.030795333,0.076005083,0.165508583,0.203327583,0.30842175,0.716794333,0.887557583,1.53328375,2.170872083,2.906079167,3.305543,3.320007083,3.263656833,2.913653167,2.808983333,2.43825,2.518858333,3.049325,3.1779,3.048608333,3.4682,3.327916667,3.349175,4.005666667,4.059183333,4.052491667,3.941616667,4.237925,4.243991667,4.160416667,4.688475,4.574291667,4.598375
Russian Federation,RUS,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.000884994,0.002023359,0.032179873,0.317885897,1.294743082,3.159262033,4.613671834,5.308421775,6.292548354,10.84751051,14.93679723,17.39832456,20.12323385,22.87149142,27.50414622,32.80678943,37.76730939,42.99477304,50.73964436,51.73952619,59.08193904,73.53343218,80.08369356,84.34425727,90.66170213,97.2344361,100,105.3498151,115.8826651,119.6640703,120.7389481,144.1762965,168.2757596,180.1789164,#N/A
Russian Federation,RUS,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.018118762,0.171460342,0.681317664,1.97104,2.845415,3.276927,3.95716,6.862118,7.554321,8.876456,10.049132,11.010306,12.317392,13.390844,13.59712,14.346184,15.071879,15.94314,16.713316,18.910821,19.809335,21.462483,22.581957,25.251127,25.753506,25.850855,25.877734,25.48856163,25.31870842,25.75553131,#N/A,#N/A,#N/A
Russian Federation,RUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,874.2457204,307.7226356,197.4142681,47.7520122,14.76132927,27.68567981,85.7464941,20.79876066,21.47700721,15.78873079,13.66329302,10.88861573,12.68530395,9.668654548,9.007298689,14.11076778,11.64732958,6.849392303,8.440464859,5.074743008,6.753710262,7.823411839,15.53440505,7.04244763,3.683329444,2.878297236,4.470366608,3.381659372,6.69445892,#N/A,#N/A,#N/A
Russian Federation,RUS,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15.90291126,128.6297717,1490.418425,887.8407362,307.2980569,144.0068672,46.03637767,15.05850364,18.53896734,72.38660547,37.69792821,16.47961936,15.66190631,13.65713681,20.25514958,19.27943213,15.12040663,13.84123924,18.01351834,1.970612603,14.19110957,24.46008606,8.907868421,5.320138872,7.490071117,7.249735907,2.844222698,5.349815088,9.997976711,3.263132819,0.898246027,19.41158906,16.71527406,7.073601566,#N/A
Russian Federation,RUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.991666667,#N/A,#N/A,5.120833333,5.784833333,9.705083333,24.6199,28.12916667,29.168525,31.34848333,30.692025,28.81374167,28.28444167,27.19095833,25.58084537,24.852875,31.74035833,30.36791534,29.38234137,30.83983135,31.83714364,38.37820714,60.93765011,67.05593333,58.34280119,62.66813333,64.73765833,72.10490833,73.65435,68.48494167,85.16200833,#N/A
Rwanda,RWA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11.06825033,12.72615651,13.65303852,15.54678358,18.21947824,27.55998218,30.56992242,35.34540359,36.13297011,34.86249874,36.00438406,35.86303471,33.98839894,40.90887974,45.44768256,49.55197485,50.77174789,57.33960206,65.62748681,70.31831442,72.55948167,77.77758039,81.45088691,83.64167285,87.5999092,88.02558238,92.45337669,100,99.39667098,101.852932,108.6891346,111.7949389,129.5865417,142.7138193,#N/A
Rwanda,RWA,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51.64464943,59.2758826,63.03372331,68.79068936,#N/A,129.7315969,135.3782742,148.1805441,154.9769801,148.0098435,148.7581801,149.5056645,150.1039958,157.7062125,172.4105064,181.7842634,191.7462183,203.3570489,226.0725915,256.2474053,251.4921267,251.3052063,258.3164956,268.6642049,267.7125466,269.6641715,281.0817718,297.618866,290.7546082,291.5668335,305.2330627,291.5976868,317.7501076,365.582789,361.39523
Rwanda,RWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.092193809,9.373674076,31.08829937,30.22604657,7.165861514,13.65514651,13.2705338,15.67332944,7.249392993,6.450664472,12.56513653,6.593002143,5.369570388,1.759330057,-1.117066573,4.133014908,2.978643557,1.010278248,4.185763726,19.63716581,9.560411876,12.35438876,#N/A,#N/A,7.411371735,12.01542252,6.210067095,-2.405932097,3.899529803,3.342855067,1.992585425,7.44970014,12.25071029,9.014089181,8.882826548,9.080722059,15.43821387,12.94439784,-0.246128693,3.080170692,10.27101823,5.92426868,2.354490528,2.528502842,7.17434302,8.279536723,-0.31121016,3.34787655,9.850399023,-0.391346748,17.68920956,19.78954675,1.770292402
Rwanda,RWA,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,13.46146891,14.97893642,7.283283162,13.87050259,17.19130291,51.26658305,10.92141575,15.62150244,2.228200648,-3.5161,3.275397221,-0.39258928,-5.227208963,20.36130272,11.0949086,9.030806548,2.461603274,12.9360411,14.45403257,7.14765692,3.187174319,7.191477379,4.722834658,2.689701759,4.732373488,0.485928792,5.030122141,8.162625947,-0.603329019,2.471170295,6.711836801,2.857511328,15.91449751,10.13012423,#N/A
Rwanda,RWA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,92.1049999,83.9219999,92.30175656,92.27726655,97.01234655,95.93509322,89.48790655,86.69070655,86.06387989,87.16030504,93.05996744,96.09393525,100.2328915,101.2446706,87.59091682,79.46064999,76.44773773,80.14897818,83.70409756,125.1642483,133.9385833,144.2370205,140.7038475,262.1822633,306.82,301.5298167,312.3140917,333.941925,389.6962167,442.9918917,475.3652417,537.6549848,577.4489746,557.8226408,551.7103333,546.955,546.8486532,568.2813268,583.1309066,600.3065198,614.2951424,646.6359745,682.4377954,719.8595555,787.2515218,831.5543398,861.0934122,899.350509,943.2780482,988.6248066,1030.3083,1160.098694,1318.128357
Samoa,WSM,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28.99784465,30.77001131,33.40576076,33.62447829,56.56577145,52.62004708,55.03533404,61.54954039,63.65062059,64.36747541,65.70303527,67.91515702,68.92121928,70.6769861,75.67579907,78.69914818,82.84982834,89.05419473,97.17578134,98.80612278,93.72161556,92.86888017,96.60822266,98.87493182,99.71844694,103.6719507,105.9991336,106.3223307,107.4893069,109.1010942,110.4360653,109.9929374,116.1947542,126.3163448,#N/A
Samoa,WSM,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.292670416,1.217589697,1.288524809,1.27304817,1.390578722,1.313357676,1.344534602,1.403973643,1.413188862,1.386596404,1.354270008,1.367600028,1.454625314,1.423984409,1.613094768,1.58913094,1.596430218,1.638716925,1.760656047,1.878696355,1.862744149,1.900277793,1.899899515,1.883894627,1.846279864,1.857452168,1.858243407,1.851325479,1.883039301,1.867690423,1.815986271,1.788847317,1.837858515,1.905029707,1.890650416
Samoa,WSM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.506824386,11.764243,24.98767866,8.787742226,4.903686827,14.61079027,2.058658857,11.119551,33.0472429,20.50662445,18.29622459,16.46013561,11.86006826,9.090501189,5.733558179,4.566849496,8.507868011,6.462561711,15.23846327,-1.819197988,9.031137929,1.715091237,12.08038189,-2.903528657,5.37461972,6.861823553,2.218834688,0.265120133,0.96678235,3.838284639,8.050314465,0.115830116,16.31315079,1.856763926,3.700086806,5.577063932,11.56590684,6.324953362,0.777007269,5.235415915,2.049018835,0.610085721,-0.406816088,0.724470135,1.304718693,1.749896775,4.197458887,0.98232657,-1.568912477,3.133204732,10.96188223,7.921646848,2.172455305
Samoa,WSM,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9.006439433,6.111373742,8.56596842,0.654729967,68.22795278,-6.97546286,4.590050945,11.8364074,3.41364075,1.126233829,2.074898621,3.366848648,1.481351587,2.547498201,7.072759104,3.995133391,5.274110648,7.488689494,9.119824887,1.677724035,-5.145943466,-0.909859896,4.026475263,2.346290099,0.853113222,3.964666396,2.244756519,0.304905423,1.097583406,1.499486195,1.22360924,-0.401252917,5.638377288,8.710884357,#N/A
Samoa,WSM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.67543,0.6149525,0.60658,0.632788583,0.795365499,0.786077499,0.736332832,0.826158332,0.919306666,1.034084999,1.207332499,1.549130833,1.862305833,2.245273333,2.23576,2.121748333,2.080436667,2.270191667,2.309851667,2.399622333,2.466308333,2.568603417,2.535037167,2.473404167,2.462172917,2.559371667,2.947686833,3.013152,3.286361525,3.478040072,3.376258103,2.973237658,2.780723431,2.710336734,2.779294045,2.616572472,2.64417628,2.73077851,2.484656585,2.317472012,2.29231195,2.310900035,2.331768846,2.560873688,2.564929673,2.554377116,2.587279951,2.648826322,2.664960845,2.556092342,2.688997647,2.73843913,2.753953705
San Marino,SMR,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,84.38113949,85.92321755,87.2590109,89.49958983,91.91919192,94.11309063,96.42058166,98.35948645,100,102.0120724,100,102.8319698,103.8596491,105.3452116,105.5060729,108.7979094,110.9745391,111.4058355,110.5784241,112.0344161,113.9875747,116.3406157,117.4040855,117.8086327,119.978,123.295,#N/A,#N/A
San Marino,SMR,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.792561054,0.7864111,0.779779726,0.772929588,0.757236063,0.738464482,0.751341751,0.738881169
San Marino,SMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.430838685,1.685488905,2.095259356,2.498945757,4.293202493,2.19959237,2.585418156,2.899795843,2.827332242,1.604392981,1.112963034,0.145686073,0.64407534,1.014133132,1.163335223,0.472651967,-0.133368898,1.615514116,5.325453213,5.931908586,1.242165079
San Marino,SMR,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.827515095,1.554636086,2.567733587,2.703478414,2.386768924,2.451827915,2.010882697,1.667875272,2.012072435,-1.972386588,2.831969792,0.999377268,1.430355746,0.152699198,3.120044604,2.000617175,0.388644529,-0.742700251,1.316705339,1.74335584,2.064296102,0.91410016,0.344576815,1.841433178,2.764673523,#N/A,#N/A
San Marino,SMR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,583.2175,582.9958333,650.3433333,652.8491667,832.335,882.3883333,848.6633333,830.8616667,856.4475,1136.765,1352.51,1518.848333,1756.960833,1909.439167,1490.81,1296.07,1301.6275,1372.093333,1198.101667,1240.613333,1232.405833,1573.665867,1612.444983,1628.933158,1542.946967,1703.096908,1736.207383,0.938283072,1.082705081,1.116533086,1.057558996,0.884047927,0.803921648,0.803800192,0.796432731,0.7296724,0.67992268,0.716957702,0.75430899,0.718413899,0.77833812,0.752945123,0.752728197,0.901296423,0.903421436,0.885205508,0.846772667,0.893215581,0.877475207,0.845376564,0.950915534,0.924709623,0.924367447
Sao Tome and Principe,STP,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.097516027,1.375683591,1.919886469,3.367243455,5.865388331,8.801831426,17.53641299,24.39560244,28.29890351,30.53587398,33.58213741,35.99483699,40.1395749,45.69481089,52.47562004,62.4945667,70.82196703,77.62270442,100,113.9533488,121.8905689,136.1282457,144.9326988,155.3715599,162.5539179,169.8748539,181.8569287,189.2780985,206.1610642,229.3838053,250.6437326,263.5878168,305.1836902,371.373382,#N/A
Sao Tome and Principe,STP,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.137218829,1.50925678,2.236609434,2.467238102,2.678028656,2.844604072,3.083815891,3.310641384,3.652698055,4.138797393,4.934717969,5.68778104,7.229750726,8.485905275,9.462736492,10.48740768,10.49742141,10.42348724,10.16136027,10.72650564,10.69772274,10.87541103,10.37240696,9.983137131,10.14525032,9.617405891,10.50813583,12.23828226,#N/A
Sao Tome and Principe,STP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35.81717824,50.49313575,12.72517701,12.20894563,9.222037076,10.12872467,9.792419749,13.28588609,17.15220494,23.07703735,18.54851363,31.99010395,16.9574758,13.34005235,14.32716676,10.63793534,8.105832709,6.99849944,5.24587835,5.430519661,5.690296199,7.868596289,7.720245252,9.819327915,8.137770384,18.00563511,21.25891385,#N/A
Sao Tome and Principe,STP,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.23904381,25.34519375,39.55872427,75.38763403,74.18961268,50.06391613,99.23595603,39.11398214,16.00001919,7.90479559,9.976015202,7.184472955,11.51481226,13.83979778,14.83934173,19.09257414,13.32499892,9.6025819,28.82828645,13.9533488,6.965324124,11.68070422,6.467763541,7.202557607,4.622697992,4.503697096,7.053471695,4.080773759,8.919661495,11.26436809,9.268277348,5.164335886,15.78065099,21.68847611,#N/A
Sao Tome and Principe,STP,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.027053417,0.024515167,0.025408167,0.02554325,0.030229083,0.037558071,0.036154724,0.035024584,0.034771399,0.038399464,0.040998602,0.042335198,0.044158667,0.044604389,0.038589012,0.054211215,0.086343333,0.12467225,0.143330917,#N/A,0.321337083,0.429854167,0.732628167,1.420341833,2.203163583,4.552505917,6.883242833,7.118958333,7.978171667,8.842109167,9.088325,9.347583333,9.902324167,10.55797033,12.4486425,13.536755,14.69520167,16.20845125,18.49860132,17.62293501,19.06841681,18.44995262,18.46640305,22.09064456,22.14886063,21.74113836,20.75085924,21.88474182,21.5070591,20.71040152,23.29040395,22.65842479,#N/A
Saudi Arabia,SAU,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.36884608,37.77530642,37.44967716,36.18675269,36.44010605,38.52201278,41.2749227,42.06079336,36.23165489,40.17446776,44.95889515,43.53321455,45.13672927,47.23252408,52.12998751,62.41463316,69.28355046,74.85851092,88.11060139,73.52050266,86.15962754,99.43863875,103.4283512,102.5051519,100.4105572,83.90612718,81.92556448,87.15840945,99.9999931,97.9772529,88.97846531,100.8132242,118.9434195,115.4168819,#N/A
Saudi Arabia,SAU,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.730972118,1.741370196,1.688876221,1.657775452,1.62476588,1.657370294,1.629850277,1.593530022,1.563346231,1.509467334,1.443733099,1.388313532,1.370016363,1.347807027,1.319430778,1.282250382,1.269618421,1.285852708,1.360537171,1.434442679,1.486651817,1.525121689,1.630681834,1.729139719,1.617210109,1.668941324,1.78459061,1.742614627,1.859519005,1.882820845,2.091732264,2.043652773,1.939037,1.905714389,1.882360643
Saudi Arabia,SAU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.331179708,16.51376147,21.43700787,34.57610634,31.55866056,11.39901117,-1.58360185,1.081566903,4.169266554,2.798982188,1.021039604,0.191424196,-1.559037065,-3.058768729,-3.203331465,-1.547116737,0.907563025,1.032644903,2.077151335,4.861111111,-0.077006006,1.055795314,0.564325479,4.868431031,1.222069885,0.057154704,-0.371269735,-1.333763502,-1.124994779,-1.120944775,0.247186514,0.612194395,0.515506767,0.479230398,2.209024079,4.167823301,9.870247913,5.057223147,5.339416806,5.826216088,2.866268875,3.532524707,2.236290315,1.206073222,2.068840361,-0.83819458,2.45814158,-2.093333333,3.44545826,3.063289889,2.474073719,2.327085184,1.687921124
Saudi Arabia,SAU,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12.74631772,3.86721187,-0.8620162,-3.372324041,0.700127377,5.713229066,7.146329374,1.90399063,-13.85884098,10.88223234,11.90912452,-3.171075684,3.683428242,4.64321371,10.368837,19.72884732,11.00529949,8.046585975,17.70285077,-16.55884593,17.1912928,15.41210378,4.01223555,-0.892597886,-2.043404349,-16.43694691,-2.360450626,6.387316341,14.73361404,-2.022740338,-9.184568177,13.30070015,17.98394556,-2.964886675,#N/A
Saudi Arabia,SAU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.144753206,3.70658904,3.549999999,3.517612499,3.529999999,3.525064999,3.399561666,3.360836666,3.326741666,3.382508333,3.428170832,3.454759166,3.523810833,3.622135833,3.70625,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75
Senegal,SEN,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44.97262289,44.55722047,44.18852439,44.22576195,59.28081593,63.49746468,66.13992269,67.44805737,69.32245973,68.95820645,69.86063481,74.74734094,76.17101266,75.46804567,75.36621278,78.92416031,81.20151064,86.55164468,93.66319755,92.08118991,93.55855506,97.16754862,100.3489226,101.5391917,100,101.0697846,102.0356575,102.6467663,101.7848984,103.9079297,105.5732972,107.1012662,116.4489213,120.9343349,#N/A
Senegal,SEN,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,224.4652638,211.5692559,205.1238198,198.0744251,255.3810095,267.94715,267.486656,265.9588447,264.92306,261.3952387,254.7074962,255.0749191,256.9613024,251.1268717,245.837963,241.8400491,239.2309457,246.2102877,254.5282606,249.694189,248.6836152,249.2775879,241.4262668,245.1893344,239.6245999,238.1485883,236.7203659,238.2084351,234.3800659,232.5697479,233.0808105,226.5762787,230.1301177,234.1598342,#N/A
Senegal,SEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.154884174,11.28531073,16.60109151,31.65342332,1.083092187,11.34058564,3.419651056,9.653359853,8.729027661,5.91319372,17.37638522,11.61698457,11.78402748,13.00005762,6.184778545,-4.140723786,-1.826682251,0.447309341,0.32509863,-1.753556902,-0.109942967,-0.586434615,32.29366686,7.864007846,2.754306635,1.753164781,1.156780704,0.827250608,0.731981982,2.974500839,2.337301875,-0.051997024,0.514781781,1.711333259,2.112285839,5.853304285,7.347202366,-2.248021479,1.228681197,3.403228298,1.418228712,0.710245487,-1.090255074,0.135211934,0.837284943,1.318153148,0.460985642,1.760111512,2.543146857,2.180322781,9.696818991,5.939477988,#N/A
Senegal,SEN,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.166872375,-0.92367843,-0.827466513,0.084269758,34.04136708,7.113007286,4.161517341,1.977829174,2.779030906,-0.525447723,1.308659849,6.994935196,1.904645309,-0.922879934,-0.134935111,4.720878754,2.885492002,6.588712451,8.216542731,-1.689038683,1.60441579,3.857470384,3.274111576,1.18613047,-1.515859735,1.06978462,0.95564952,0.598916827,-0.839644465,2.085801852,1.60273383,1.447306276,8.727866156,3.851829192,#N/A
Senegal,SEN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,252.0276275,222.8891831,240.7046676,214.3129003,238.9504943,245.6796866,225.6558602,212.7216443,211.2795554,271.7314526,328.6062527,381.066036,436.9566658,449.2629627,346.3059036,300.5365624,297.8482188,319.0082995,272.264788,282.1069088,264.6918008,283.1625795,555.2046957,499.1484259,511.5524303,583.6693724,589.9517746,615.4733493,710.207977,732.3976933,693.7132265,579.8974262,527.3380323,527.2583626,522.4256249,478.6337185,446.0000414,470.2934233,494.7942622,471.2486257,510.5563385,493.8996239,493.7573299,591.211698,592.6056151,580.6567496,555.4464584,585.9110132,575.5860045,554.530675,623.7597009,606.5697502,606.3452976
Serbia,SRB,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.142081665,3.97536491,4.68692705,5.839052031,7.52474865,13.48573044,24.83434251,29.57812751,33.28387925,35.98941135,40.98677897,46.65903174,50.77981095,55.60307309,60.29426317,63.27901548,70.24117221,74.48657989,80.29734146,82.63351767,84.42593856,85.72932957,88.29894158,90.06491989,92.17949212,94.62165816,100,110.5159219,125.8115821,#N/A
Serbia,SRB,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.031959935,1.833544709,3.484298527,4.198271591,5.380930638,7.501217173,12.41683132,23.05143064,25.96411461,27.83119916,29.92550414,33.29912537,35.64339475,37.41317391,38.40835892,40.7767768,42.47075436,44.14650543,45.85749839,47.65678995,47.75664276,48.26091932,47.75089061,48.93823712,48.69335041,47.3713918,48.37765916,48.5412631,49.84861488,52.6488734,#N/A
Serbia,SRB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,82.66051519,95.60092612,23.30786614,30.1596998,42.45390546,71.12062879,95.00522581,19.49083216,9.876178897,11.02636272,16.11998065,11.724023,6.391706444,12.41098678,8.116950922,6.142553602,11.13739763,7.330385896,7.694263629,2.082447939,1.39235822,1.122313974,3.131062486,1.959840763,1.849229845,1.575532901,4.085102853,11.98151173,12.37190436,4.670529749
