regionName,sector,year,co2_int,ccost_int
Bulgaria,Pharma,2021.0,5.478148176983561e-08,3.2580659081785014e-06
Bulgaria,Pipeline transport,2021.0,5.827709887810409e-08,0.0
Bulgaria,Postal & courier,2021.0,2.9090236933128936e-08,0.0
Bulgaria,Printing,2021.0,8.922293945242703e-09,5.380996237933097e-07
Bulgaria,Property and real estate,2021.0,1.0282907899115312e-10,0.0
Bulgaria,Publishing,2021.0,1.1877280112335846e-09,6.893970771895815e-08
Bulgaria,Rail transport,2021.0,1.2406358785133194e-08,0.0
Bulgaria,Refined petroleum products,2021.0,2.9811498630768244e-07,1.762710993188474e-05
Bulgaria,Rep and instal of machinery,2021.0,2.984116210434076e-08,0.0
Bulgaria,Road transport,2021.0,7.848637867935688e-07,0.0
Bulgaria,Rubber & plastic,2021.0,1.0707824796683137e-07,6.509809841437006e-06
Bulgaria,Sawmill pulp paper,2021.0,1.227273855996442e-07,7.443999507170127e-06
Bulgaria,Services to transport,2021.0,5.216294545504419e-09,0.0
Bulgaria,Telecomm,2021.0,3.1980493085018426e-10,0.0
Bulgaria,Textiles & leather,2021.0,1.6849621783371285e-08,1.0137476191711538e-06
Bulgaria,Tobacco,2021.0,4.394705208992387e-09,2.6398999850663933e-07
Bulgaria,Veg,2021.0,5.453619155354658e-08,3.270494370081483e-06
Bulgaria,Waste & recycling,2021.0,4.624952630404405e-08,1.4554780460366872e-06
Bulgaria,Water & sewage,2021.0,2.4343122995010233e-08,1.4587435387996957e-06
Bulgaria,Water transport,2021.0,0.0,0.0
Bulgaria,Ws retail repair m vehicles,2021.0,8.738755426092768e-10,0.0
Canada,Agriculture,2021.0,4.127212612696072e-08,0.0
Canada,Air transport,2021.0,7.522669871995144e-07,0.0
Canada,Arts and recreation,2021.0,3.9112976340862254e-10,0.0
Canada,Basic metals,2021.0,5.11287523962026e-07,0.0
Canada,Beverage,2021.0,4.250196489402273e-08,0.0
Canada,Cement lime plaster prod,2021.0,2.378666823786141e-06,0.0
Canada,Cereals,2021.0,1.0772447368803191e-07,0.0
Canada,Coke oven products,2021.0,5.753090990777382e-07,0.0
Canada,Comp electronics & optical,2021.0,1.500215967367905e-08,0.0
Canada,Construction,2021.0,1.9068675239046107e-08,0.0
Canada,Dairy,2021.0,2.3550762823428624e-08,0.0
Canada,Education,2021.0,4.4016965275037e-10,0.0
Canada,Electric power & gas,2021.0,2.9239351981410183e-06,0.0
Canada,Electrical equipment,2021.0,4.290452041488542e-08,0.0
Canada,Fabricated metal products,2021.0,1.4989583884082039e-07,0.0
Canada,Fertilizers,2021.0,4.912152313866747e-08,0.0
Canada,Finance & Insurance,2021.0,8.793730838573051e-11,0.0
Canada,Fish,2021.0,1.8521617912661043e-07,0.0
Canada,Fishing,2021.0,8.202616039797099e-10,0.0
Canada,Forestry,2021.0,3.6745512572442045e-08,0.0
Canada,Fruit,2021.0,2.812390294284287e-07,0.0
Canada,Furniture & other manuf,2021.0,3.678362231227843e-08,0.0
Canada,Gas extraction,2021.0,9.707914905034979e-08,0.0
Canada,Gov security order,2021.0,2.209459203655699e-10,0.0
Canada,Hard coal,2021.0,4.6639323910544356e-08,0.0
Canada,Health and social work,2021.0,4.808601776065815e-10,0.0
Canada,Hospitality,2021.0,6.253766305371334e-10,0.0
Canada,IT,2021.0,4.210753974372148e-10,0.0
Canada,Lignite and peat,2021.0,7.165745471713678e-08,0.0
Canada,Machinery and equipment,2021.0,2.6836603813299926e-08,0.0
Canada,Meat,2021.0,1.564455216869897e-08,0.0
Canada,Motor vehicles & trans equip,2021.0,1.2987477548463118e-08,0.0
Canada,Other chemicals,2021.0,3.3205633072828787e-07,0.0
Canada,Other food,2021.0,4.9108482542048564e-08,0.0
Canada,Other mining & quarrying,2021.0,4.389971196190866e-08,0.0
Canada,Other non-metallic minerals,2021.0,7.087292117592638e-07,0.0
Canada,Other services,2021.0,1.1747536389873299e-08,0.0
Canada,Paint glues detergents,2021.0,4.3512504755934666e-07,0.0
Canada,Petroleum extraction,2021.0,1.2093015939710828e-08,0.0
Canada,Pharma,2021.0,7.99138293449115e-08,0.0
Canada,Pipeline transport,2021.0,6.61973286579017e-08,0.0
Canada,Postal & courier,2021.0,2.016214304103753e-07,0.0
Canada,Printing,2021.0,3.294534708807521e-08,0.0
Canada,Property and real estate,2021.0,1.624389624311511e-10,0.0
Canada,Publishing,2021.0,2.712370438926929e-09,0.0
Canada,Rail transport,2021.0,2.7853465379707863e-07,0.0
Canada,Refined petroleum products,2021.0,9.89451445410702e-07,0.0
Canada,Rep and instal of machinery,2021.0,5.648650112331893e-08,0.0
Canada,Road transport,2021.0,1.5345289085829447e-06,0.0
Canada,Rubber & plastic,2021.0,3.349474983930568e-08,0.0
Canada,Sawmill pulp paper,2021.0,1.257187631693976e-07,0.0
Canada,Services to transport,2021.0,1.4075365873247849e-07,0.0
Canada,Telecomm,2021.0,1.6948853615357767e-10,0.0
Canada,Textiles & leather,2021.0,1.4656375479000727e-07,0.0
Canada,Tobacco,2021.0,3.076620251095744e-08,0.0
Canada,Veg,2021.0,2.912957202552526e-07,0.0
Canada,Waste & recycling,2021.0,4.523835314291722e-07,0.0
Canada,Water & sewage,2021.0,3.802057570603871e-08,0.0
Canada,Water transport,2021.0,2.2783452262453617e-07,0.0
Canada,Ws retail repair m vehicles,2021.0,1.3551826493925038e-09,0.0
China,Agriculture,2021.0,2.040921532406151e-08,0.0
China,Air transport,2021.0,5.378230260377024e-07,0.0
China,Arts and recreation,2021.0,3.492274579980305e-10,0.0
China,Basic metals,2021.0,4.713331129008895e-07,0.0
China,Beverage,2021.0,9.50600920338918e-08,0.0
China,Cement lime plaster prod,2021.0,2.8754867889742016e-06,0.0
China,Cereals,2021.0,9.063509649348901e-08,0.0
China,Coke oven products,2021.0,1.130650945789711e-06,0.0
China,Comp electronics & optical,2021.0,2.9751829505116647e-09,0.0
China,Construction,2021.0,5.185760385969173e-08,0.0
China,Dairy,2021.0,1.6904123146860224e-07,0.0
China,Education,2021.0,3.006027851096687e-10,0.0
China,Electric power & gas,2021.0,4.838150275882516e-06,3.3409188830562126e-05
China,Electrical equipment,2021.0,9.731482822506557e-09,0.0
China,Fabricated metal products,2021.0,5.536495126463277e-08,0.0
China,Fertilizers,2021.0,9.704239747015316e-08,0.0
China,Finance & Insurance,2021.0,8.187030247329189e-11,0.0
China,Fish,2021.0,4.685586585300894e-07,0.0
China,Fishing,2021.0,1.1842553059215235e-10,0.0
China,Forestry,2021.0,2.7541836035395823e-07,0.0
China,Fruit,2021.0,2.9015977528540736e-07,0.0
China,Furniture & other manuf,2021.0,4.263968013533678e-08,0.0
China,Gas extraction,2021.0,1.957590717035374e-07,0.0
China,Gov security order,2021.0,6.044868981241325e-08,0.0
China,Hard coal,2021.0,3.925735881137727e-07,0.0
China,Health and social work,2021.0,9.223433845220397e-10,0.0
China,Hospitality,2021.0,3.8087563668830725e-10,0.0
China,IT,2021.0,3.0552362385102696e-10,0.0
China,Lignite and peat,2021.0,1.1668182520568424e-06,0.0
China,Machinery and equipment,2021.0,3.0727494707392095e-08,0.0
China,Meat,2021.0,2.4973212793319646e-08,0.0
China,Motor vehicles & trans equip,2021.0,3.011750858155548e-08,0.0
China,Other chemicals,2021.0,4.6013339758059743e-07,0.0
China,Other food,2021.0,9.81374920281269e-08,0.0
China,Other mining & quarrying,2021.0,2.7606987962236926e-07,0.0
China,Other non-metallic minerals,2021.0,5.202209814172092e-07,0.0
China,Other services,2021.0,2.9728139092977233e-08,0.0
China,Paint glues detergents,2021.0,2.2334209363399287e-07,0.0
China,Petroleum extraction,2021.0,1.6004420054636728e-07,0.0
China,Pharma,2021.0,8.49776324898475e-08,0.0
China,Pipeline transport,2021.0,6.551388243401232e-08,0.0
China,Postal & courier,2021.0,7.787887646107366e-08,0.0
China,Printing,2021.0,9.896262164734408e-08,0.0
China,Property and real estate,2021.0,3.527725234908086e-10,0.0
China,Publishing,2021.0,7.565769063123872e-08,0.0
China,Rail transport,2021.0,3.1644069527900156e-08,0.0
China,Refined petroleum products,2021.0,4.3347083084787624e-07,0.0
China,Rep and instal of machinery,2021.0,3.401230829783031e-07,0.0
China,Road transport,2021.0,4.0076470481949057e-07,0.0
China,Rubber & plastic,2021.0,6.189657957636383e-08,0.0
China,Sawmill pulp paper,2021.0,4.821966250491766e-07,0.0
China,Services to transport,2021.0,1.848081471348331e-08,0.0
China,Telecomm,2021.0,1.2108403322478574e-10,0.0
China,Textiles & leather,2021.0,2.2897617355126284e-08,0.0
China,Tobacco,2021.0,4.787084296098112e-08,0.0
China,Veg,2021.0,3.8151294097874906e-07,0.0
China,Waste & recycling,2021.0,8.196207141667785e-07,0.0
China,Water & sewage,2021.0,1.7615624350994545e-07,0.0
China,Water transport,2021.0,4.927319354059291e-07,0.0
China,Ws retail repair m vehicles,2021.0,6.727192595305885e-10,0.0
Croatia,Agriculture,2021.0,2.7613053924771316e-08,3.1058500054560155e-07
Croatia,Air transport,2021.0,1.570771786239028e-08,5.46474502578489e-08
Croatia,Arts and recreation,2021.0,3.930109807928574e-12,0.0
Croatia,Basic metals,2021.0,1.0125639067104387e-07,5.730081965699279e-06
Croatia,Beverage,2021.0,1.5982208981979203e-08,7.456560953748879e-07
Croatia,Cement lime plaster prod,2021.0,3.981639098102117e-06,4.651446082072618e-05
Croatia,Cereals,2021.0,1.8617343506677245e-07,9.301368729612811e-06
Croatia,Coke oven products,2021.0,2.3494963893121442e-07,1.3637872035241823e-05
Croatia,Comp electronics & optical,2021.0,2.7717705424485104e-08,1.5271072128141652e-06
Croatia,Construction,2021.0,3.1920371686330726e-08,1.3718934779594623e-06
Croatia,Dairy,2021.0,1.6573298336269044e-08,8.06764513117558e-07
Croatia,Education,2021.0,5.685978906611022e-12,0.0
Croatia,Electric power & gas,2021.0,1.1103044700558264e-06,6.743515766692237e-05
Croatia,Electrical equipment,2021.0,7.055246763284904e-09,3.856261367402438e-07
Croatia,Fabricated metal products,2021.0,1.3560067804306354e-08,7.549705601595716e-07
Croatia,Fertilizers,2021.0,7.527592648912574e-08,3.6905162441165023e-06
Croatia,Finance & Insurance,2021.0,5.862397620868919e-12,0.0
Croatia,Fish,2021.0,1.9289090334152995e-07,9.493739798452493e-06
Croatia,Fishing,2021.0,6.974633447434424e-12,0.0
Croatia,Forestry,2021.0,7.654545572743891e-08,4.210165530653254e-06
Croatia,Fruit,2021.0,1.8728981135929164e-07,9.594608018674213e-06
Croatia,Furniture & other manuf,2021.0,4.4868926039822486e-08,2.519066438829694e-06
Croatia,Gas extraction,2021.0,2.5391623633488697e-06,0.00015387369578111142
Croatia,Gov security order,2021.0,5.663382649892141e-12,0.0
Croatia,Hard coal,2021.0,2.398856247293349e-07,1.5192609884579852e-05
Croatia,Health and social work,2021.0,5.547298237796749e-12,0.0
Croatia,Hospitality,2021.0,9.340298244445154e-12,0.0
Croatia,IT,2021.0,1.2261265142910918e-11,0.0
Croatia,Lignite and peat,2021.0,2.432433917782991e-07,1.5405266415857077e-05
Croatia,Machinery and equipment,2021.0,3.896168118469838e-09,1.8722652356624272e-07
Croatia,Meat,2021.0,1.9208442742236126e-08,9.487554990237011e-07
Croatia,Motor vehicles & trans equip,2021.0,4.0289730546696105e-09,1.9557330650162374e-07
Croatia,Other chemicals,2021.0,4.6710017397888706e-07,2.4296627157721944e-05
Croatia,Other food,2021.0,4.862288115590967e-08,2.3317197629090815e-06
Croatia,Other mining & quarrying,2021.0,3.026418492867333e-07,1.4870175682184427e-05
Croatia,Other non-metallic minerals,2021.0,1.1857227647563804e-06,4.111217745234017e-05
Croatia,Other services,2021.0,1.0249985608236751e-08,5.121270256307695e-07
Croatia,Paint glues detergents,2021.0,2.9559011076376843e-07,1.5025599209599398e-05
Croatia,Petroleum extraction,2021.0,2.955820994519624e-07,1.68409814421476e-05
Croatia,Pharma,2021.0,4.389186356561092e-09,2.164090468768397e-07
Croatia,Pipeline transport,2021.0,4.1655200671946113e-10,0.0
Croatia,Postal & courier,2021.0,6.793091148056619e-08,0.0
Croatia,Printing,2021.0,2.3871803363011633e-08,1.1597868476995727e-06
Croatia,Property and real estate,2021.0,6.788359878982398e-12,0.0
Croatia,Publishing,2021.0,1.9984666124961155e-08,9.332325234659706e-07
Croatia,Rail transport,2021.0,1.5267879549368072e-08,0.0
Croatia,Refined petroleum products,2021.0,2.8117105463885484e-07,1.609912238640286e-05
Croatia,Rep and instal of machinery,2021.0,1.984351354355333e-08,0.0
Croatia,Road transport,2021.0,6.370625069533988e-07,0.0
Croatia,Rubber & plastic,2021.0,9.235343768919e-09,4.4835719725437953e-07
Croatia,Sawmill pulp paper,2021.0,3.1263620398652774e-08,1.5481612630398294e-06
Croatia,Services to transport,2021.0,2.2247690309759968e-10,0.0
Croatia,Telecomm,2021.0,1.2074455679437831e-11,0.0
Croatia,Textiles & leather,2021.0,9.001797344649469e-09,4.501151494096162e-07
Croatia,Tobacco,2021.0,2.5731424336613752e-08,1.3261633397855299e-06
Croatia,Veg,2021.0,2.7009001666762254e-07,1.3459453660075854e-05
Croatia,Waste & recycling,2021.0,2.4919868558342534e-09,1.4668749556077376e-07
Croatia,Water & sewage,2021.0,3.3737830622956983e-10,1.9921274479779077e-08
Croatia,Water transport,2021.0,2.8505655811803235e-08,0.0
Croatia,Ws retail repair m vehicles,2021.0,4.194258371315606e-11,0.0
Cyprus,Agriculture,2021.0,1.9916564070452765e-08,4.186714586852055e-07
Cyprus,Air transport,2021.0,1.3957439510239357e-09,5.038919623546864e-10
Cyprus,Arts and recreation,2021.0,4.532822532303398e-11,0.0
Cyprus,Basic metals,2021.0,9.447870056723606e-09,5.523889344499701e-07
Cyprus,Beverage,2021.0,3.395634331882473e-08,1.9242542507298377e-06
Cyprus,Cement lime plaster prod,2021.0,4.7901076244447285e-06,6.0859080835011564e-05
Cyprus,Cereals,2021.0,2.1077327052207368e-07,1.240908440595308e-05
Cyprus,Coke oven products,2021.0,3.903818205110617e-09,2.1975220735660445e-07
Cyprus,Comp electronics & optical,2021.0,4.5840170081984317e-10,2.76128288955122e-08
Cyprus,Construction,2021.0,2.4266518846309052e-08,1.3806169629434914e-06
Cyprus,Dairy,2021.0,1.630350830173419e-08,9.794803515795326e-07
Cyprus,Education,2021.0,6.891731390540465e-11,0.0
Cyprus,Electric power & gas,2021.0,2.2828728036562975e-06,0.00014458022754600645
Cyprus,Electrical equipment,2021.0,7.693603434224054e-09,4.618462800711498e-07
Cyprus,Fabricated metal products,2021.0,2.7724863575666846e-08,1.613393010582016e-06
Cyprus,Fertilizers,2021.0,5.302234448886806e-09,3.035385072911186e-07
Cyprus,Finance & Insurance,2021.0,3.7600696389839275e-11,0.0
Cyprus,Fish,2021.0,1.727197384282522e-07,1.0290369678005946e-05
Cyprus,Fishing,2021.0,2.23179310059134e-10,0.0
Cyprus,Forestry,2021.0,4.2700967895226456e-09,2.3135214467857687e-07
Cyprus,Fruit,2021.0,7.87516747263793e-08,4.483182057122234e-06
Cyprus,Furniture & other manuf,2021.0,4.7763115218813084e-08,2.956953998521063e-06
Cyprus,Gas extraction,2021.0,0.0,0.0
Cyprus,Gov security order,2021.0,7.087585518168347e-09,0.0
Cyprus,Hard coal,2021.0,0.0,0.0
Cyprus,Health and social work,2021.0,1.0297622782538597e-10,0.0
Cyprus,Hospitality,2021.0,2.9152919978714795e-10,0.0
Cyprus,IT,2021.0,6.529061091839111e-11,0.0
Cyprus,Lignite and peat,2021.0,0.0,0.0
Cyprus,Machinery and equipment,2021.0,8.33626485422849e-09,4.7658172378299366e-07
Cyprus,Meat,2021.0,3.093679060182435e-08,1.7957725442044826e-06
Cyprus,Motor vehicles & trans equip,2021.0,8.840002633620731e-10,5.1297425218962436e-08
Cyprus,Other chemicals,2021.0,8.590186026164905e-09,5.120640038852812e-07
Cyprus,Other food,2021.0,5.901201068087798e-08,3.4592315525042293e-06
Cyprus,Other mining & quarrying,2021.0,9.550268007684841e-08,5.773252538830123e-06
Cyprus,Other non-metallic minerals,2021.0,1.2274901196741736e-06,3.8425149718982416e-05
Cyprus,Other services,2021.0,3.528847162674574e-09,2.0842949015878646e-07
Cyprus,Paint glues detergents,2021.0,1.2981791784674641e-08,7.587224452866607e-07
Cyprus,Petroleum extraction,2021.0,0.0,0.0
Cyprus,Pharma,2021.0,7.271685328664245e-09,4.287139418119278e-07
Cyprus,Pipeline transport,2021.0,0.0,0.0
Cyprus,Postal & courier,2021.0,2.6605174681523587e-07,0.0
Cyprus,Printing,2021.0,1.0760957054249713e-08,6.256638692483463e-07
Cyprus,Property and real estate,2021.0,3.682648048940954e-11,0.0
Cyprus,Publishing,2021.0,1.5858077060157382e-09,9.7664423300335e-08
Cyprus,Rail transport,2021.0,0.0,0.0
Cyprus,Refined petroleum products,2021.0,7.875638292654782e-10,4.4577762129143786e-08
Cyprus,Rep and instal of machinery,2021.0,1.698287394766227e-08,0.0
Cyprus,Road transport,2021.0,8.499664089031161e-07,0.0
Cyprus,Rubber & plastic,2021.0,2.368564068166621e-08,1.3706374061002396e-06
Cyprus,Sawmill pulp paper,2021.0,3.8788136459764e-08,2.228427600828323e-06
Cyprus,Services to transport,2021.0,1.2596533500604892e-10,0.0
Cyprus,Telecomm,2021.0,8.401843774085537e-11,0.0
Cyprus,Textiles & leather,2021.0,1.3377215224263673e-08,7.721779738358714e-07
Cyprus,Tobacco,2021.0,2.3637732294317724e-08,1.4145818222062198e-06
Cyprus,Veg,2021.0,3.159797429883345e-07,1.87859544395833e-05
Cyprus,Waste & recycling,2021.0,8.552416495959049e-08,1.5200803872869176e-06
Cyprus,Water & sewage,2021.0,1.36466813086219e-09,7.171764394233716e-08
Cyprus,Water transport,2021.0,2.429958145605457e-10,0.0
Cyprus,Ws retail repair m vehicles,2021.0,1.851311080526123e-10,0.0
Czech Republic,Agriculture,2021.0,2.8492417660238494e-08,3.153258596793175e-07
Czech Republic,Air transport,2021.0,1.9639228685142228e-08,9.569173468450476e-08
Czech Republic,Arts and recreation,2021.0,1.7893586687239535e-10,0.0
Czech Republic,Basic metals,2021.0,2.6102671369117093e-07,1.5781035209494676e-05
Czech Republic,Beverage,2021.0,1.6018398313507457e-08,9.443619198938876e-07
Czech Republic,Cement lime plaster prod,2021.0,1.7433909945064129e-06,1.3556228026699779e-05
Czech Republic,Cereals,2021.0,1.4622727050556046e-07,8.744838672977423e-06
Czech Republic,Coke oven products,2021.0,1.4044635236265458e-08,3.429920852561297e-07
Czech Republic,Comp electronics & optical,2021.0,6.605801029303437e-10,4.0959476244157064e-08
Czech Republic,Construction,2021.0,2.149630598625832e-08,1.244352380248686e-06
Czech Republic,Dairy,2021.0,3.1955294905236034e-08,1.8738317780672369e-06
Czech Republic,Education,2021.0,3.463898411576958e-10,0.0
Czech Republic,Electric power & gas,2021.0,2.9769237664040634e-06,0.00018810614257689412
Czech Republic,Electrical equipment,2021.0,7.709723730253834e-09,4.7334278868762937e-07
Czech Republic,Fabricated metal products,2021.0,8.941643746996868e-09,5.308757540161594e-07
Czech Republic,Fertilizers,2021.0,9.13359898484166e-08,5.549037735893091e-06
Czech Republic,Finance & Insurance,2021.0,1.2334665884110787e-10,0.0
Czech Republic,Fish,2021.0,8.728166096603557e-08,5.290822139677102e-06
Czech Republic,Fishing,2021.0,1.932105218544898e-09,0.0
Czech Republic,Forestry,2021.0,8.40166741281552e-09,4.0434189299379063e-07
Czech Republic,Fruit,2021.0,3.0823876775558276e-07,1.8832185720607105e-05
Czech Republic,Furniture & other manuf,2021.0,5.7363254331206976e-09,3.521151127723513e-07
Czech Republic,Gas extraction,2021.0,2.5124259067049433e-07,1.5553813217141865e-05
Czech Republic,Gov security order,2021.0,5.321860611174185e-09,0.0
Czech Republic,Hard coal,2021.0,3.4161056220980204e-07,1.5741111613945901e-06
Czech Republic,Health and social work,2021.0,5.53617825342311e-10,0.0
Czech Republic,Hospitality,2021.0,2.399330764048644e-10,0.0
Czech Republic,IT,2021.0,2.5206708326197466e-10,0.0
Czech Republic,Lignite and peat,2021.0,5.749147552902935e-07,3.982736320581485e-06
Czech Republic,Machinery and equipment,2021.0,6.567976005776861e-09,3.8280550539094056e-07
Czech Republic,Meat,2021.0,2.7803682984233567e-08,1.6638708020120753e-06
Czech Republic,Motor vehicles & trans equip,2021.0,4.88664721781294e-09,2.8265504256455575e-07
Czech Republic,Other chemicals,2021.0,2.972200172858203e-07,1.8047658816109894e-05
Czech Republic,Other food,2021.0,4.9040095859116655e-08,2.9109955292417474e-06
Czech Republic,Other mining & quarrying,2021.0,2.968858726235102e-07,1.7910300711234667e-05
Czech Republic,Other non-metallic minerals,2021.0,4.812496833050931e-07,1.0872549352233784e-05
Czech Republic,Other services,2021.0,3.759920103346416e-09,1.9500828468583722e-07
Czech Republic,Paint glues detergents,2021.0,2.844070216392334e-07,1.7152565865169864e-05
Czech Republic,Petroleum extraction,2021.0,1.9349786590037981e-07,1.1945399649283095e-05
