jurisdiction,year,ipcc_code,iea_code,Product,tax_rate_incl_ex_clcu,ets_price_clcu,ets_2_price_clcu,tax_curr_code,ets_curr_code,ets_2_curr_code,tax_rate_incl_ex_usd,ets_price_usd,ets_2_price_usd,tax_rate_incl_ex_kusd,ets_price_kusd,ets_2_price_kusd,tax_curr_x_rate,ets_curr_x_rate,ets_2_curr_x_rate
Norway,1995,1A3E1,ABFLOW033,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A3E1,ABFLOW033,Oil,,,,,,,,,,,,,,,
Norway,1995,1A4,,Coal,,,,,,,,,,,,,,,
Norway,1995,1A4,,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A4,,Oil,,,,,,,,,,,,,,,
Norway,1995,1A4A,ABFLOW035,Coal,,,,,,,,,,,,,,,
Norway,1995,1A4A,ABFLOW035,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A4A,ABFLOW035,Oil,415.0,,,NOK,,,47.15909090909091,,,112.67972590738769,,,8.8,,
Norway,1995,1A4B,ABFLOW034,Coal,,,,,,,,,,,,,,,
Norway,1995,1A4B,ABFLOW034,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A4B,ABFLOW034,Oil,415.0,,,NOK,,,47.15909090909091,,,112.67972590738769,,,8.8,,
Norway,1995,1A4C,,Coal,,,,,,,,,,,,,,,
Norway,1995,1A4C,,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A4C,,Oil,,,,,,,,,,,,,,,
Norway,1995,1A4C1,ABFLOW036,Coal,,,,,,,,,,,,,,,
Norway,1995,1A4C1,ABFLOW036,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A4C1,ABFLOW036,Oil,,,,,,,,,,,,,,,
Norway,1995,1A4C2,ABFLOW037,Coal,,,,,,,,,,,,,,,
Norway,1995,1A4C2,ABFLOW037,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A4C2,ABFLOW037,Oil,415.0,,,NOK,,,47.15909090909091,,,112.67972590738769,,,8.8,,
Norway,1995,1A4C3,,Coal,,,,,,,,,,,,,,,
Norway,1995,1A4C3,,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A4C3,,Oil,,,,,,,,,,,,,,,
Norway,1995,1A5,ABFLOW038,Coal,,,,,,,,,,,,,,,
Norway,1995,1A5,ABFLOW038,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A5,ABFLOW038,Oil,,,,,,,,,,,,,,,
Norway,1995,1A5A,,Coal,,,,,,,,,,,,,,,
Norway,1995,1A5A,,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A5A,,Oil,,,,,,,,,,,,,,,
Norway,1995,1A5B,,Coal,,,,,,,,,,,,,,,
Norway,1995,1A5B,,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A5B,,Oil,,,,,,,,,,,,,,,
Norway,1995,1A5C,,Coal,,,,,,,,,,,,,,,
Norway,1995,1A5C,,Natural gas,,,,,,,,,,,,,,,
Norway,1995,1A5C,,Oil,,,,,,,,,,,,,,,
Norway,1995,1B,,,,,,,,,,,,,,,,,
Norway,1995,1B1,,,,,,,,,,,,,,,,,
Norway,1995,1B1A,,,,,,,,,,,,,,,,,
Norway,1995,1B1A1,,,,,,,,,,,,,,,,,
Norway,1995,1B1A11,,,,,,,,,,,,,,,,,
Norway,1995,1B1A12,,,,,,,,,,,,,,,,,
Norway,1995,1B1A13,,,,,,,,,,,,,,,,,
Norway,1995,1B1A14,,,,,,,,,,,,,,,,,
Norway,1995,1B1A2,,,,,,,,,,,,,,,,,
Norway,1995,1B1A21,,,,,,,,,,,,,,,,,
Norway,1995,1B1A22,,,,,,,,,,,,,,,,,
Norway,1995,1B1B,,,,,,,,,,,,,,,,,
Norway,1995,1B2,,,,,,,,,,,,,,,,,
Norway,1995,1B2A,,,,,,,,,,,,,,,,,
Norway,1995,1B2A1,,,,,,,,,,,,,,,,,
Norway,1995,1B2A2,,,,,,,,,,,,,,,,,
Norway,1995,1B2A3,,,,,,,,,,,,,,,,,
Norway,1995,1B2A31,,,,,,,,,,,,,,,,,
Norway,1995,1B2A32,,,,,,,,,,,,,,,,,
Norway,1995,1B2A33,,,,,,,,,,,,,,,,,
Norway,1995,1B2A34,,,,,,,,,,,,,,,,,
Norway,1995,1B2A35,,,,,,,,,,,,,,,,,
Norway,1995,1B2A36,,,,,,,,,,,,,,,,,
Norway,1995,1B2B,,,,,,,,,,,,,,,,,
Norway,1995,1B2B1,,,,,,,,,,,,,,,,,
Norway,1995,1B2B2,,,,,,,,,,,,,,,,,
Norway,1995,1B2B3,,,,,,,,,,,,,,,,,
Norway,1995,1B2B31,,,,,,,,,,,,,,,,,
Norway,1995,1B2B32,,,,,,,,,,,,,,,,,
Norway,1995,1B2B33,,,,,,,,,,,,,,,,,
Norway,1995,1B2B34,,,,,,,,,,,,,,,,,
