jurisdiction,year,ipcc_code,iea_code,Product,tax_rate_incl_ex_clcu,ets_price_clcu,ets_2_price_clcu,tax_curr_code,ets_curr_code,ets_2_curr_code,tax_rate_incl_ex_usd,ets_price_usd,ets_2_price_usd,tax_rate_incl_ex_kusd,ets_price_kusd,ets_2_price_kusd,tax_curr_x_rate,ets_curr_x_rate,ets_2_curr_x_rate
France,1989,1B2A36,,,,,,,,,,,,,,,,,
France,1989,1B2B,,,,,,,,,,,,,,,,,
France,1989,1B2B1,,,,,,,,,,,,,,,,,
France,1989,1B2B2,,,,,,,,,,,,,,,,,
France,1989,1B2B3,,,,,,,,,,,,,,,,,
France,1989,1B2B31,,,,,,,,,,,,,,,,,
France,1989,1B2B32,,,,,,,,,,,,,,,,,
France,1989,1B2B33,,,,,,,,,,,,,,,,,
France,1989,1B2B34,,,,,,,,,,,,,,,,,
France,1989,1B2B35,,,,,,,,,,,,,,,,,
France,1989,1B2B36,,,,,,,,,,,,,,,,,
France,1989,1B3,,,,,,,,,,,,,,,,,
France,1989,1C,,,,,,,,,,,,,,,,,
France,1989,1C1,,,,,,,,,,,,,,,,,
France,1989,1C1A,,,,,,,,,,,,,,,,,
France,1989,1C1B,,,,,,,,,,,,,,,,,
France,1989,1C1C,,,,,,,,,,,,,,,,,
France,1989,1C2,,,,,,,,,,,,,,,,,
France,1989,1C2A,,,,,,,,,,,,,,,,,
France,1989,1C2B,,,,,,,,,,,,,,,,,
France,1989,1C3,,,,,,,,,,,,,,,,,
France,1989,2,,,,,,,,,,,,,,,,,
France,1989,20,,,,,,,,,,,,,,,,,
France,1989,200,,,,,,,,,,,,,,,,,
France,1989,2000,,,,,,,,,,,,,,,,,
France,1989,20000,,,,,,,,,,,,,,,,,
France,1989,200000,,,,,,,,,,,,,,,,,
France,1989,2A,,,,,,,,,,,,,,,,,
France,1989,2A1,,,,,,,,,,,,,,,,,
France,1989,2A2,,,,,,,,,,,,,,,,,
France,1989,2A3,,,,,,,,,,,,,,,,,
France,1989,2A4,,,,,,,,,,,,,,,,,
France,1989,2A4A,,,,,,,,,,,,,,,,,
France,1989,2A4B,,,,,,,,,,,,,,,,,
France,1989,2A4C,,,,,,,,,,,,,,,,,
France,1989,2A4D,,,,,,,,,,,,,,,,,
France,1989,2B,,,,,,,,,,,,,,,,,
France,1989,2B1,,,,,,,,,,,,,,,,,
France,1989,2B10,,,,,,,,,,,,,,,,,
France,1989,2B2,,,,,,,,,,,,,,,,,
France,1989,2B3,,,,,,,,,,,,,,,,,
France,1989,2B4,,,,,,,,,,,,,,,,,
France,1989,2B5,,,,,,,,,,,,,,,,,
France,1989,2B6,,,,,,,,,,,,,,,,,
France,1989,2B7,,,,,,,,,,,,,,,,,
France,1989,2B8,,,,,,,,,,,,,,,,,
France,1989,2B8A,,,,,,,,,,,,,,,,,
France,1989,2B8B,,,,,,,,,,,,,,,,,
France,1989,2B8C,,,,,,,,,,,,,,,,,
France,1989,2B8D,,,,,,,,,,,,,,,,,
France,1989,2B8E,,,,,,,,,,,,,,,,,
France,1989,2B8F,,,,,,,,,,,,,,,,,
France,1989,2B9,,,,,,,,,,,,,,,,,
France,1989,2B9A,,,,,,,,,,,,,,,,,
France,1989,2B9B,,,,,,,,,,,,,,,,,
France,1989,2C,,,,,,,,,,,,,,,,,
France,1989,2C1,,,,,,,,,,,,,,,,,
France,1989,2C2,,,,,,,,,,,,,,,,,
France,1989,2C3,,,,,,,,,,,,,,,,,
France,1989,2C4,,,,,,,,,,,,,,,,,
