ipcc_code,year,ecp_ets_sectCO2_usd_k,ecp_tax_sectCO2_usd_k,ecp_all_sectCO2_usd_k
1A2,2005,0.0,0.0,0.0
1A2,2006,0.0,0.0,0.0
1A2,2007,0.0,0.0,0.0
1A2,2008,0.0,0.0,0.0
1A2,2009,0.0,0.0,0.0
1A2,2010,0.0,0.0,0.0
1A2,2011,0.0,0.0,0.0
1A2,2012,0.0,0.0,0.0
1A2,2013,0.0,0.0,0.0
1A2,2014,0.0,0.0,0.0
1A2,2015,0.0,0.0,0.0
1A2,2016,0.0,0.0,0.0
1A2,2017,0.0,0.0,0.0
1A2,2018,0.0,0.0,0.0
1A2,2019,0.0,0.0,0.0
1A2,2020,0.0,0.0,0.0
1A2,2021,0.0,0.0,0.0
1A2,2022,0.0,0.0,0.0
1A2,2023,0.0,0.0,0.0
1A2,2024,0.0,0.0,0.0
1A2A,1989,0.0,0.0,0.0
1A2A,1990,0.0,0.010451508465269228,0.010451508465269228
1A2A,1991,0.0,0.04952080120337928,0.04952080120337928
1A2A,1992,0.0,0.06126810443278728,0.06126810443278728
1A2A,1993,0.0,0.09148098217543371,0.09148098217543371
1A2A,1994,0.0,0.10392633928242748,0.10392633928242748
1A2A,1995,0.0,0.09988528270579952,0.09988528270579952
1A2A,1996,0.0,0.12307237579457372,0.12307237579457372
1A2A,1997,0.0,0.21984289662259252,0.21984289662259252
1A2A,1998,0.0,0.23240788836123902,0.23240788836123902
1A2A,1999,0.0,0.25918124991795916,0.25918124991795916
1A2A,2000,0.0,0.18664476124759574,0.18664476124759574
1A2A,2001,0.0,0.17903505310323448,0.17903505310323448
1A2A,2002,0.0,0.2062076630890867,0.2062076630890867
1A2A,2003,0.0,0.20166924746428644,0.20166924746428644
1A2A,2004,0.0,0.18257286325608568,0.18257286325608568
1A2A,2005,2.9153996012271692,0.15420103276232616,3.0696006339894955
1A2A,2006,2.3324120916572206,0.1309697899333297,2.4633818815905504
1A2A,2007,0.08228395092826322,0.1153655952914828,0.19764954621974604
1A2A,2008,1.8726222384423996,0.08543264269779766,1.9580548811401974
1A2A,2009,0.9549282593884287,0.053621335626841814,1.0085495950152705
1A2A,2010,1.0849771082279491,0.08421719832963963,1.1691943065575887
1A2A,2011,0.9168604893523304,0.04056813399143995,0.9574286233437704
1A2A,2012,0.43724962100007325,0.10888682139294185,0.5461364423930151
1A2A,2013,0.24633980679271925,0.0963921318806451,0.3427319386733644
1A2A,2014,0.30598769937493486,0.13388274739622205,0.4398704467711569
1A2A,2015,0.5020098353739613,0.12040187595730947,0.6224117113312707
1A2A,2016,0.37438474631882024,0.16351614676283158,0.5379008930816518
1A2A,2017,0.4320338253052233,0.16880410890830214,0.6008379342135254
1A2A,2018,0.8514393575409142,0.16099907909764885,1.012438436638563
1A2A,2019,1.1490461379810057,0.23488815891834222,1.3839342968993478
1A2A,2020,1.0626668614769714,0.2071407225645426,1.269807584041514
1A2A,2021,2.3561863429921672,0.21832919631505066,2.5745155393072183
1A2A,2022,3.0635381220660665,0.1928904985151524,3.256428620581219
1A2A,2023,2.8804334785123227,0.1873920718374327,3.067825550349755
1A2A,2024,2.2276128543971336,0.20833905385271578,2.4359519082498493
1A2B,1989,0.0,0.0,0.0
1A2B,1990,0.0,0.002720586584987081,0.002720586584987081
1A2B,1991,0.0,0.2662125257782813,0.2662125257782813
1A2B,1992,0.0,0.3086826717026036,0.3086826717026036
1A2B,1993,0.0,0.32865911960873423,0.32865911960873423
1A2B,1994,0.0,0.31846097661671996,0.31846097661671996
1A2B,1995,0.0,0.25475967103072805,0.25475967103072805
1A2B,1996,0.0,0.2554851300462879,0.2554851300462879
1A2B,1997,0.0,0.2618500390645277,0.2618500390645277
1A2B,1998,0.0,0.27529432506567214,0.27529432506567214
1A2B,1999,0.0,0.30283049720205923,0.30283049720205923
1A2B,2000,0.0,0.27798928114266164,0.27798928114266164
1A2B,2001,0.0,0.21056058162543367,0.21056058162543367
1A2B,2002,0.0,0.1756543676629319,0.1756543676629319
1A2B,2003,0.0,0.22168175062471804,0.22168175062471804
1A2B,2004,0.0,0.16605257530551387,0.16605257530551387
1A2B,2005,3.0648935000572166,0.16065315980978626,3.225546659867003
1A2B,2006,2.232709742727646,0.15099761844887444,2.38370736117652
1A2B,2007,0.07841844008522487,0.1441436197281627,0.22256205981338759
1A2B,2008,1.980927359449666,0.07489638578868217,2.055823745238348
1A2B,2009,1.2911818743608716,0.06597393902781733,1.357155813388689
1A2B,2010,1.4024498500596152,0.06414153290800845,1.4665913829676236
1A2B,2011,1.2293766560946655,0.03502985403312092,1.2644065101277864
1A2B,2012,0.6020061558510472,1.927781287736928,2.5297874435879755
1A2B,2013,0.35482115887658144,1.9259205948332678,2.280741753709849
1A2B,2014,0.4783080016153045,1.9353232522122648,2.4136312538275693
1A2B,2015,0.8276165896246659,0.1112159361886069,0.9388325258132727
1A2B,2016,0.6516056096114946,0.13904564952706497,0.7906512591385595
1A2B,2017,0.6963921655584115,0.14257027410732834,0.8389624396657399
1A2B,2018,1.548605968511931,0.1449252965665962,1.6935312650785272
1A2B,2019,2.3573819933896893,0.48366067049251743,2.841042663882207
1A2B,2020,2.252581607009729,0.6418824389012503,2.894464045910979
1A2B,2021,4.092346456190008,0.44088568631829445,4.533232142508302
1A2B,2022,4.778257093600655,0.4393088957654852,5.217565989366141
1A2B,2023,4.441655241066148,0.4548250224180393,4.896480263484188
1A2B,2024,3.443962679524312,0.5381516017704524,3.982114281294764
1A2C,1989,0.0,0.0,0.0
1A2C,1990,0.0,0.004456243187841762,0.004456243187841762
1A2C,1991,0.0,0.0684292445599558,0.0684292445599558
1A2C,1992,0.0,0.07207959390170508,0.07207959390170508
1A2C,1993,0.0,0.08080910297619881,0.08080910297619881
1A2C,1994,0.0,0.09806909265744468,0.09806909265744468
1A2C,1995,0.0,0.07887564220193351,0.07887564220193351
1A2C,1996,0.0,0.09634323220349769,0.09634323220349769
1A2C,1997,0.0,0.11549616504744462,0.11549616504744462
1A2C,1998,0.0,0.14690671373150854,0.14690671373150854
1A2C,1999,0.0,0.15516842440234735,0.15516842440234735
1A2C,2000,0.0,0.17435039079418826,0.17435039079418826
1A2C,2001,0.0,0.15172495659601065,0.15172495659601065
1A2C,2002,0.0,0.15755506425471588,0.15755506425471588
1A2C,2003,0.0,0.3174171649631266,0.3174171649631266
